TrackingID,BookingDate,PickupDate,DeliveryDate,OriginCity,DestinationCity,WeightKg,PackageType,ServiceType,DeliveryMode,Price,Status,DelayReason,DeliveryDelayDays,ProcessingTimeHours,ExpectedDays,IsDelayed,BookingMonth,BookingDay,BookingHour,PickupHour,IsInterCity,IsPeakHour,FromMajorCity,ToMajorCity
DAW00121,2024-01-06 01:00:00,2024-01-06 05:00:00,2024-01-08 22:00:00,Rawalpindi,Hyderabad,70.24,Documents,Economy,Ground,1846.47,Delivered,Traffic,2,4.0,4,0,1,6,1,5,1,0,0,0
DAW00122,2024-01-06 02:00:00,2024-01-06 07:00:00,2024-01-10 19:00:00,Rawalpindi,Faisalabad,19.83,Parcel,Economy,Bus,1084.4,Delivered,Mechanical,4,5.0,4,0,1,6,2,7,1,0,0,0
DAW00123,2024-01-06 03:00:00,2024-01-06 06:00:00,2024-01-09 16:00:00,Lahore,Faisalabad,45.0,Parcel,Economy,Air,710.95,Delivered,None,3,3.0,4,0,1,6,3,6,1,0,1,0
DAW00124,2024-01-06 04:00:00,2024-01-06 05:00:00,2024-01-10 01:00:00,Lahore,Quetta,83.07,Documents,Economy,Bus,4852.35,Delayed,Weather,3,1.0,4,0,1,6,4,5,1,0,1,0
DAW00125,2024-01-06 05:00:00,2024-01-06 09:00:00,2024-01-08 19:00:00,Rawalpindi,Peshawar,65.65,Cargo,Economy,Bus,1158.31,Delayed,Weather,2,4.0,4,0,1,6,5,9,1,1,0,0
DAW00126,2024-01-06 06:00:00,2024-01-06 11:00:00,2024-01-10 01:00:00,Faisalabad,Quetta,41.41,Documents,Overnight,Air,487.4,Delivered,None,3,5.0,1,1,1,6,6,11,1,1,0,0
DAW00127,2024-01-06 07:00:00,2024-01-06 11:00:00,2024-01-10 07:00:00,Quetta,Multan,66.5,Documents,Economy,Bus,4816.0,Delivered,None,3,4.0,4,0,1,6,7,11,1,1,0,0
DAW00128,2024-01-06 08:00:00,2024-01-06 13:00:00,2024-01-10 20:00:00,Multan,Multan,12.26,Parcel,Express,Bus,2834.97,Delivered,None,4,5.0,2,1,1,6,8,13,0,1,0,0
DAW00129,2024-01-06 09:00:00,2024-01-06 14:00:00,2024-01-11 03:00:00,Rawalpindi,Lahore,40.45,Documents,Express,Bus,4023.95,Delivered,None,4,5.0,2,1,1,6,9,14,1,1,0,1
DAW00130,2024-01-06 10:00:00,2024-01-06 13:00:00,2024-01-08 15:00:00,Gujranwala,Multan,79.42,Documents,Economy,Ground,410.08,Delayed,Traffic,2,3.0,4,0,1,6,10,13,1,1,0,0
DAW00131,2024-01-06 11:00:00,2024-01-06 16:00:00,2024-01-08 19:00:00,Peshawar,Faisalabad,22.44,Parcel,Overnight,Bus,2921.34,Delivered,Traffic,2,5.0,1,1,1,6,11,16,1,1,0,0
DAW00132,2024-01-06 12:00:00,2024-01-06 16:00:00,2024-01-08 17:00:00,Quetta,Islamabad,19.0,Parcel,Overnight,Bus,2111.41,Delivered,None,2,4.0,1,1,1,6,12,16,1,1,0,1
DAW00133,2024-01-06 13:00:00,2024-01-06 18:00:00,2024-01-09 20:00:00,Lahore,Multan,95.11,Cargo,Economy,Ground,3905.43,Delayed,Weather,3,5.0,4,0,1,6,13,18,1,1,1,0
DAW00134,2024-01-06 14:00:00,2024-01-06 17:00:00,2024-01-10 06:00:00,Peshawar,Quetta,21.38,Parcel,Economy,Bus,384.44,Delayed,Operational,3,3.0,4,0,1,6,14,17,1,1,0,0
DAW00135,2024-01-06 15:00:00,2024-01-06 18:00:00,2024-01-08 22:00:00,Lahore,Sukkur,26.46,Documents,Economy,Ground,2128.11,Delivered,None,2,3.0,4,0,1,6,15,18,1,1,1,0
DAW00136,2024-01-06 16:00:00,2024-01-06 20:00:00,2024-01-11 15:00:00,Lahore,Karachi,96.98,Parcel,Express,Ground,4035.55,Delayed,Traffic,4,4.0,2,1,1,6,16,20,1,0,1,1
DAW00137,2024-01-06 17:00:00,2024-01-06 19:00:00,2024-01-10 18:00:00,Quetta,Islamabad,73.6,Parcel,Economy,Bus,2708.95,Delayed,None,3,2.0,4,0,1,6,17,19,1,0,0,1
DAW00138,2024-01-06 18:00:00,2024-01-06 20:00:00,2024-01-11 07:00:00,Lahore,Islamabad,70.11,Parcel,Express,Bus,2840.19,Delayed,Weather,4,2.0,2,1,1,6,18,20,1,0,1,1
DAW00139,2024-01-06 19:00:00,2024-01-07 00:00:00,2024-01-11 08:00:00,Gujranwala,Gujranwala,85.37,Parcel,Overnight,Bus,666.39,Delayed,Traffic,4,5.0,1,1,1,6,19,0,0,0,0,0
DAW00140,2024-01-06 20:00:00,2024-01-06 21:00:00,2024-01-09 02:00:00,Sukkur,Quetta,12.02,Parcel,Economy,Ground,835.19,Delayed,Operational,2,1.0,4,0,1,6,20,21,1,0,0,0
DAW00141,2024-01-06 21:00:00,2024-01-07 02:00:00,2024-01-09 00:00:00,Karachi,Karachi,70.74,Parcel,Overnight,Ground,3449.6,Delivered,Traffic,1,5.0,1,0,1,6,21,2,0,0,1,1
DAW00142,2024-01-06 22:00:00,2024-01-07 02:00:00,2024-01-09 03:00:00,Sukkur,Faisalabad,50.62,Parcel,Economy,Bus,3440.22,Delivered,Traffic,2,4.0,4,0,1,6,22,2,1,0,0,0
DAW00143,2024-01-06 23:00:00,2024-01-07 03:00:00,2024-01-11 08:00:00,Karachi,Islamabad,83.0,Documents,Overnight,Bus,4899.7,Delayed,Weather,4,4.0,1,1,1,6,23,3,1,0,1,1
DAW00144,2024-01-07 00:00:00,2024-01-07 04:00:00,2024-01-09 21:00:00,Hyderabad,Lahore,51.06,Cargo,Economy,Bus,3617.37,Delayed,None,2,4.0,4,0,1,7,0,4,1,0,0,1
DAW00145,2024-01-07 01:00:00,2024-01-07 05:00:00,2024-01-10 02:00:00,Hyderabad,Quetta,62.21,Documents,Express,Bus,2567.57,Delayed,None,2,4.0,2,0,1,7,1,5,1,0,0,0
DAW00146,2024-01-07 02:00:00,2024-01-07 06:00:00,2024-01-09 04:00:00,Lahore,Islamabad,48.04,Documents,Economy,Bus,4315.17,Delivered,Operational,1,4.0,4,0,1,7,2,6,1,0,1,1
DAW00147,2024-01-07 03:00:00,2024-01-07 06:00:00,2024-01-10 19:00:00,Multan,Peshawar,48.08,Documents,Overnight,Ground,701.47,Delivered,None,3,3.0,1,1,1,7,3,6,1,0,0,0
DAW00148,2024-01-07 04:00:00,2024-01-07 06:00:00,2024-01-11 15:00:00,Multan,Gujranwala,76.91,Parcel,Express,Bus,2356.62,Delayed,None,4,2.0,2,1,1,7,4,6,1,0,0,0
DAW00149,2024-01-07 05:00:00,2024-01-07 09:00:00,2024-01-09 18:00:00,Karachi,Karachi,63.04,Parcel,Economy,Ground,1578.12,Delivered,Mechanical,2,4.0,4,0,1,7,5,9,0,1,1,1
DAW00150,2024-01-07 06:00:00,2024-01-07 07:00:00,2024-01-09 17:00:00,Peshawar,Multan,63.51,Parcel,Express,Bus,702.26,Delivered,Operational,2,1.0,2,0,1,7,6,7,1,0,0,0
DAW00151,2024-01-07 07:00:00,2024-01-07 08:00:00,2024-01-09 18:00:00,Quetta,Islamabad,45.3,Cargo,Economy,Bus,3864.81,Delivered,None,2,1.0,4,0,1,7,7,8,1,1,0,1
DAW00152,2024-01-07 08:00:00,2024-01-07 09:00:00,2024-01-09 20:00:00,Lahore,Quetta,53.35,Cargo,Express,Bus,2651.8,Delayed,None,2,1.0,2,0,1,7,8,9,1,1,1,0
DAW00153,2024-01-07 09:00:00,2024-01-07 10:00:00,2024-01-10 09:00:00,Quetta,Multan,74.7,Documents,Overnight,Ground,2872.49,Delivered,None,2,1.0,1,1,1,7,9,10,1,1,0,0
DAW00154,2024-01-07 10:00:00,2024-01-07 13:00:00,2024-01-11 06:00:00,Sukkur,Lahore,82.68,Documents,Economy,Bus,2174.02,Delayed,Operational,3,3.0,4,0,1,7,10,13,1,1,0,1
DAW00155,2024-01-07 11:00:00,2024-01-07 12:00:00,2024-01-10 05:00:00,Multan,Multan,69.81,Parcel,Economy,Bus,2409.62,Delivered,None,2,1.0,4,0,1,7,11,12,0,1,0,0
DAW00156,2024-01-07 12:00:00,2024-01-07 16:00:00,2024-01-11 18:00:00,Faisalabad,Peshawar,92.45,Cargo,Economy,Bus,756.88,Delayed,Operational,4,4.0,4,0,1,7,12,16,1,1,0,0
DAW00157,2024-01-07 13:00:00,2024-01-07 18:00:00,2024-01-11 09:00:00,Sukkur,Faisalabad,82.12,Parcel,Express,Ground,3430.01,Delayed,Traffic,3,5.0,2,1,1,7,13,18,1,1,0,0
DAW00158,2024-01-07 14:00:00,2024-01-07 15:00:00,2024-01-09 21:00:00,Gujranwala,Islamabad,56.41,Parcel,Economy,Bus,2275.75,Delivered,None,2,1.0,4,0,1,7,14,15,1,1,0,1
DAW00159,2024-01-07 15:00:00,2024-01-07 18:00:00,2024-01-11 19:00:00,Sukkur,Rawalpindi,67.3,Documents,Economy,Bus,4120.48,Delivered,None,4,3.0,4,0,1,7,15,18,1,1,0,0
DAW00160,2024-01-07 16:00:00,2024-01-07 19:00:00,2024-01-11 22:00:00,Karachi,Rawalpindi,92.67,Parcel,Economy,Ground,1142.18,Delayed,Operational,4,3.0,4,0,1,7,16,19,1,0,1,0
DAW00161,2024-01-07 17:00:00,2024-01-07 18:00:00,2024-01-11 00:00:00,Gujranwala,Multan,62.11,Parcel,Economy,Ground,1184.26,Delayed,Weather,3,1.0,4,0,1,7,17,18,1,1,0,0
DAW00162,2024-01-07 18:00:00,2024-01-07 23:00:00,2024-01-11 20:00:00,Islamabad,Hyderabad,82.57,Parcel,Same Day,Bus,3299.65,Delayed,Operational,3,5.0,1,1,1,7,18,23,1,0,1,0
DAW00163,2024-01-07 19:00:00,2024-01-07 20:00:00,2024-01-11 14:00:00,Sukkur,Karachi,69.04,Documents,Economy,Ground,4260.82,Delayed,Weather,3,1.0,4,0,1,7,19,20,1,0,0,1
DAW00164,2024-01-07 20:00:00,2024-01-07 23:00:00,2024-01-12 17:00:00,Gujranwala,Gujranwala,55.42,Cargo,Express,Bus,2466.55,Delayed,None,4,3.0,2,1,1,7,20,23,0,0,0,0
DAW00165,2024-01-07 21:00:00,2024-01-07 23:00:00,2024-01-10 14:00:00,Lahore,Rawalpindi,24.56,Parcel,Express,Ground,3689.38,Delayed,None,2,2.0,2,0,1,7,21,23,1,0,1,0
DAW00166,2024-01-07 22:00:00,2024-01-08 02:00:00,2024-01-10 19:00:00,Rawalpindi,Hyderabad,42.89,Documents,Express,Ground,4996.78,Delayed,None,2,4.0,2,0,1,7,22,2,1,0,0,0
DAW00167,2024-01-07 23:00:00,2024-01-08 02:00:00,2024-01-11 11:00:00,Rawalpindi,Rawalpindi,96.79,Parcel,Economy,Bus,4953.28,Delayed,Weather,3,3.0,4,0,1,7,23,2,0,0,0,0
DAW00168,2024-01-08 00:00:00,2024-01-08 01:00:00,2024-01-12 07:00:00,Lahore,Hyderabad,65.95,Parcel,Express,Ground,3772.82,Delivered,None,4,1.0,2,1,1,8,0,1,1,0,1,0
DAW00169,2024-01-08 01:00:00,2024-01-08 05:00:00,2024-01-12 11:00:00,Islamabad,Karachi,56.66,Parcel,Overnight,Bus,3750.02,Delayed,Operational,4,4.0,1,1,1,8,1,5,1,0,1,1
DAW00170,2024-01-08 02:00:00,2024-01-08 03:00:00,2024-01-10 04:00:00,Islamabad,Sukkur,93.33,Parcel,Economy,Bus,1388.57,Delayed,Weather,2,1.0,4,0,1,8,2,3,1,0,1,0
DAW00171,2024-01-08 03:00:00,2024-01-08 04:00:00,2024-01-11 06:00:00,Karachi,Rawalpindi,58.86,Parcel,Economy,Ground,4200.99,Delayed,None,3,1.0,4,0,1,8,3,4,1,0,1,0
DAW00172,2024-01-08 04:00:00,2024-01-08 06:00:00,2024-01-11 14:00:00,Multan,Peshawar,52.85,Cargo,Economy,Air,2144.49,Delayed,Traffic,3,2.0,4,0,1,8,4,6,1,0,0,0
DAW00173,2024-01-08 05:00:00,2024-01-08 09:00:00,2024-01-12 17:00:00,Quetta,Islamabad,76.05,Documents,Economy,Bus,4817.57,Delivered,None,4,4.0,4,0,1,8,5,9,1,1,0,1
DAW00174,2024-01-08 06:00:00,2024-01-08 10:00:00,2024-01-12 11:00:00,Islamabad,Hyderabad,71.41,Documents,Economy,Bus,590.85,Delivered,None,4,4.0,4,0,1,8,6,10,1,1,1,0
DAW00175,2024-01-08 07:00:00,2024-01-08 09:00:00,2024-01-12 21:00:00,Faisalabad,Islamabad,19.72,Documents,Express,Bus,2292.03,Delivered,Traffic,4,2.0,2,1,1,8,7,9,1,1,0,1
DAW00176,2024-01-08 08:00:00,2024-01-08 11:00:00,2024-01-10 14:00:00,Karachi,Quetta,47.4,Parcel,Economy,Air,2868.03,Delayed,Weather,2,3.0,4,0,1,8,8,11,1,1,1,0
DAW00177,2024-01-08 09:00:00,2024-01-08 10:00:00,2024-01-12 09:00:00,Hyderabad,Quetta,47.52,Parcel,Express,Ground,2144.75,Delivered,None,3,1.0,2,1,1,8,9,10,1,1,0,0
DAW00178,2024-01-08 10:00:00,2024-01-08 15:00:00,2024-01-11 16:00:00,Peshawar,Gujranwala,38.13,Parcel,Express,Ground,1210.78,Delivered,None,3,5.0,2,1,1,8,10,15,1,1,0,0
DAW00179,2024-01-08 11:00:00,2024-01-08 12:00:00,2024-01-12 20:00:00,Hyderabad,Karachi,51.97,Parcel,Economy,Bus,3046.34,Delivered,None,4,1.0,4,0,1,8,11,12,1,1,0,1
DAW00180,2024-01-08 12:00:00,2024-01-08 13:00:00,2024-01-13 00:00:00,Karachi,Hyderabad,41.6,Parcel,Express,Ground,3828.41,Delivered,Traffic,4,1.0,2,1,1,8,12,13,1,1,1,0
DAW00181,2024-01-08 13:00:00,2024-01-08 16:00:00,2024-01-11 12:00:00,Gujranwala,Lahore,20.33,Cargo,Economy,Ground,3295.23,Delayed,None,2,3.0,4,0,1,8,13,16,1,1,0,1
DAW00182,2024-01-08 14:00:00,2024-01-08 15:00:00,2024-01-11 09:00:00,Sukkur,Quetta,41.53,Documents,Overnight,Ground,1325.35,Delayed,Weather,2,1.0,1,1,1,8,14,15,1,1,0,0
DAW00183,2024-01-08 15:00:00,2024-01-08 17:00:00,2024-01-12 03:00:00,Quetta,Karachi,7.69,Parcel,Economy,Bus,3711.72,Delivered,Weather,3,2.0,4,0,1,8,15,17,1,1,0,1
DAW00184,2024-01-08 16:00:00,2024-01-08 18:00:00,2024-01-10 19:00:00,Peshawar,Quetta,57.79,Parcel,Express,Bus,1433.11,Delivered,None,2,2.0,2,0,1,8,16,18,1,1,0,0
DAW00185,2024-01-08 17:00:00,2024-01-08 21:00:00,2024-01-11 12:00:00,Hyderabad,Quetta,85.44,Parcel,Overnight,Bus,1040.97,Delayed,Operational,2,4.0,1,1,1,8,17,21,1,0,0,0
DAW00186,2024-01-08 18:00:00,2024-01-08 23:00:00,2024-01-13 05:00:00,Peshawar,Lahore,72.67,Parcel,Economy,Ground,3515.21,Delivered,None,4,5.0,4,0,1,8,18,23,1,0,0,1
DAW00187,2024-01-08 19:00:00,2024-01-08 20:00:00,2024-01-11 18:00:00,Faisalabad,Rawalpindi,36.36,Parcel,Economy,Bus,4245.38,Delivered,None,2,1.0,4,0,1,8,19,20,1,0,0,0
DAW00188,2024-01-08 20:00:00,2024-01-08 21:00:00,2024-01-12 21:00:00,Faisalabad,Multan,9.16,Documents,Express,Ground,2511.39,Delivered,None,4,1.0,2,1,1,8,20,21,1,0,0,0
DAW00189,2024-01-08 21:00:00,2024-01-09 00:00:00,2024-01-12 21:00:00,Gujranwala,Gujranwala,20.61,Parcel,Economy,Bus,2750.68,Delivered,None,3,3.0,4,0,1,8,21,0,0,0,0,0
DAW00190,2024-01-08 22:00:00,2024-01-09 00:00:00,2024-01-13 00:00:00,Faisalabad,Sukkur,54.78,Parcel,Overnight,Ground,1653.19,Delivered,Weather,4,2.0,1,1,1,8,22,0,1,0,0,0
DAW00191,2024-01-08 23:00:00,2024-01-09 04:00:00,2024-01-12 10:00:00,Karachi,Quetta,21.1,Parcel,Same Day,Bus,2574.17,Delayed,Operational,3,5.0,1,1,1,8,23,4,1,0,1,0
DAW00192,2024-01-09 00:00:00,2024-01-09 04:00:00,2024-01-13 17:00:00,Quetta,Quetta,54.63,Parcel,Economy,Bus,833.52,Delayed,Operational,4,4.0,4,0,1,9,0,4,0,0,0,0
DAW00193,2024-01-09 01:00:00,2024-01-09 03:00:00,2024-01-12 10:00:00,Gujranwala,Peshawar,23.54,Cargo,Economy,Bus,4787.99,Delayed,Traffic,3,2.0,4,0,1,9,1,3,1,0,0,0
DAW00194,2024-01-09 02:00:00,2024-01-09 06:00:00,2024-01-12 13:00:00,Karachi,Sukkur,84.97,Parcel,Economy,Bus,4041.73,Delayed,Weather,3,4.0,4,0,1,9,2,6,1,0,1,0
DAW00195,2024-01-09 03:00:00,2024-01-09 06:00:00,2024-01-11 08:00:00,Rawalpindi,Lahore,40.03,Parcel,Economy,Bus,3406.27,Delivered,Weather,2,3.0,4,0,1,9,3,6,1,0,0,1
DAW00196,2024-01-09 04:00:00,2024-01-09 07:00:00,2024-01-12 18:00:00,Sukkur,Islamabad,24.93,Parcel,Express,Ground,2783.33,Delivered,None,3,3.0,2,1,1,9,4,7,1,0,0,1
DAW00197,2024-01-09 05:00:00,2024-01-09 06:00:00,2024-01-12 22:00:00,Sukkur,Hyderabad,81.33,Parcel,Express,Bus,4002.41,Delayed,Operational,3,1.0,2,1,1,9,5,6,1,0,0,0
DAW00198,2024-01-09 06:00:00,2024-01-09 11:00:00,2024-01-13 15:00:00,Faisalabad,Quetta,34.61,Cargo,Economy,Bus,2574.83,Delayed,Weather,4,5.0,4,0,1,9,6,11,1,1,0,0
DAW00199,2024-01-09 07:00:00,2024-01-09 11:00:00,2024-01-11 18:00:00,Rawalpindi,Multan,11.59,Parcel,Economy,Bus,1639.87,Delivered,None,2,4.0,4,0,1,9,7,11,1,1,0,0
DAW00200,2024-01-09 08:00:00,2024-01-09 10:00:00,2024-01-11 10:00:00,Islamabad,Hyderabad,57.26,Parcel,Economy,Bus,969.8,Delivered,None,2,2.0,4,0,1,9,8,10,1,1,1,0
DAW00201,2024-01-09 09:00:00,2024-01-09 12:00:00,2024-01-12 02:00:00,Islamabad,Sukkur,58.37,Documents,Economy,Bus,3308.41,Delivered,None,2,3.0,4,0,1,9,9,12,1,1,1,0
DAW00202,2024-01-09 10:00:00,2024-01-09 11:00:00,2024-01-13 01:00:00,Faisalabad,Hyderabad,71.61,Parcel,Overnight,Bus,4661.24,Delivered,None,3,1.0,1,1,1,9,10,11,1,1,0,0
DAW00203,2024-01-09 11:00:00,2024-01-09 12:00:00,2024-01-12 07:00:00,Hyderabad,Rawalpindi,24.4,Documents,Economy,Bus,937.37,Delivered,Weather,2,1.0,4,0,1,9,11,12,1,1,0,0
DAW00204,2024-01-09 12:00:00,2024-01-09 16:00:00,2024-01-12 02:00:00,Karachi,Quetta,44.66,Parcel,Overnight,Bus,1064.09,Delayed,Weather,2,4.0,1,1,1,9,12,16,1,1,1,0
DAW00205,2024-01-09 13:00:00,2024-01-09 16:00:00,2024-01-12 14:00:00,Faisalabad,Hyderabad,28.6,Documents,Express,Ground,2281.31,Delivered,None,2,3.0,2,0,1,9,13,16,1,1,0,0
DAW00206,2024-01-09 14:00:00,2024-01-09 19:00:00,2024-01-11 21:00:00,Multan,Islamabad,8.55,Documents,Express,Bus,4073.12,Delivered,Mechanical,2,5.0,2,0,1,9,14,19,1,0,0,1
DAW00207,2024-01-09 15:00:00,2024-01-09 18:00:00,2024-01-13 08:00:00,Peshawar,Islamabad,87.72,Documents,Economy,Bus,1610.83,Delayed,Weather,3,3.0,4,0,1,9,15,18,1,1,0,1
DAW00208,2024-01-09 16:00:00,2024-01-09 20:00:00,2024-01-13 11:00:00,Sukkur,Quetta,73.02,Documents,Express,Bus,1418.78,Delivered,Traffic,3,4.0,2,1,1,9,16,20,1,0,0,0
DAW00209,2024-01-09 17:00:00,2024-01-09 21:00:00,2024-01-12 06:00:00,Islamabad,Faisalabad,30.5,Documents,Express,Ground,3175.84,Delivered,None,2,4.0,2,0,1,9,17,21,1,0,1,0
DAW00210,2024-01-09 18:00:00,2024-01-09 21:00:00,2024-01-11 19:00:00,Lahore,Islamabad,60.14,Parcel,Express,Ground,2770.95,Delivered,None,1,3.0,2,0,1,9,18,21,1,0,1,1
DAW00211,2024-01-09 19:00:00,2024-01-09 23:00:00,2024-01-13 07:00:00,Islamabad,Hyderabad,20.53,Parcel,Economy,Ground,489.06,Delayed,None,3,4.0,4,0,1,9,19,23,1,0,1,0
DAW00212,2024-01-09 20:00:00,2024-01-09 23:00:00,2024-01-14 16:00:00,Sukkur,Gujranwala,89.08,Parcel,Economy,Bus,591.15,Delayed,Weather,4,3.0,4,0,1,9,20,23,1,0,0,0
DAW00213,2024-01-09 21:00:00,2024-01-09 23:00:00,2024-01-13 10:00:00,Peshawar,Karachi,11.93,Parcel,Express,Ground,3286.46,Delivered,None,3,2.0,2,1,1,9,21,23,1,0,0,1
DAW00214,2024-01-09 22:00:00,2024-01-10 01:00:00,2024-01-13 14:00:00,Sukkur,Islamabad,0.88,Documents,Economy,Bus,2432.59,Delivered,Operational,3,3.0,4,0,1,9,22,1,1,0,0,1
DAW00215,2024-01-09 23:00:00,2024-01-10 02:00:00,2024-01-14 12:00:00,Lahore,Sukkur,50.45,Parcel,Economy,Bus,4860.69,Delivered,Traffic,4,3.0,4,0,1,9,23,2,1,0,1,0
DAW00216,2024-01-10 00:00:00,2024-01-10 04:00:00,2024-01-14 11:00:00,Faisalabad,Faisalabad,58.52,Documents,Same Day,Ground,3456.95,Delayed,None,4,4.0,1,1,1,10,0,4,0,0,0,0
DAW00217,2024-01-10 01:00:00,2024-01-10 05:00:00,2024-01-12 14:00:00,Rawalpindi,Hyderabad,58.11,Documents,Economy,Bus,248.35,Delivered,None,2,4.0,4,0,1,10,1,5,1,0,0,0
DAW00218,2024-01-10 02:00:00,2024-01-10 03:00:00,2024-01-12 03:00:00,Lahore,Lahore,5.92,Parcel,Economy,Air,2508.89,Delivered,None,2,1.0,4,0,1,10,2,3,0,0,1,1
DAW00219,2024-01-10 03:00:00,2024-01-10 04:00:00,2024-01-15 00:00:00,Sukkur,Peshawar,31.75,Documents,Economy,Bus,2189.35,Delayed,Traffic,4,1.0,4,0,1,10,3,4,1,0,0,0
DAW00220,2024-01-10 04:00:00,2024-01-10 06:00:00,2024-01-12 20:00:00,Sukkur,Lahore,50.17,Parcel,Express,Air,712.23,Delivered,None,2,2.0,2,0,1,10,4,6,1,0,0,1
DAW00221,2024-01-10 05:00:00,2024-01-10 06:00:00,2024-01-13 08:00:00,Multan,Rawalpindi,22.05,Documents,Economy,Ground,4631.4,Delivered,None,3,1.0,4,0,1,10,5,6,1,0,0,0
DAW00222,2024-01-10 06:00:00,2024-01-10 09:00:00,2024-01-14 23:00:00,Gujranwala,Peshawar,87.33,Parcel,Express,Bus,4064.05,Delayed,Traffic,4,3.0,2,1,1,10,6,9,1,1,0,0
DAW00223,2024-01-10 07:00:00,2024-01-10 11:00:00,2024-01-13 17:00:00,Multan,Rawalpindi,9.17,Parcel,Economy,Bus,1304.41,Delayed,None,3,4.0,4,0,1,10,7,11,1,1,0,0
DAW00224,2024-01-10 08:00:00,2024-01-10 09:00:00,2024-01-12 12:00:00,Quetta,Peshawar,48.99,Documents,Economy,Bus,1428.71,Delayed,Traffic,2,1.0,4,0,1,10,8,9,1,1,0,0
DAW00225,2024-01-10 09:00:00,2024-01-10 10:00:00,2024-01-15 01:00:00,Multan,Peshawar,69.3,Parcel,Express,Air,353.69,Delivered,None,4,1.0,2,1,1,10,9,10,1,1,0,0
DAW00226,2024-01-10 10:00:00,2024-01-10 12:00:00,2024-01-14 01:00:00,Karachi,Karachi,26.54,Documents,Economy,Bus,1624.24,Delayed,Operational,3,2.0,4,0,1,10,10,12,0,1,1,1
DAW00227,2024-01-10 11:00:00,2024-01-10 13:00:00,2024-01-14 18:00:00,Rawalpindi,Multan,62.61,Parcel,Same Day,Ground,3006.19,Delivered,None,4,2.0,1,1,1,10,11,13,1,1,0,0
DAW00228,2024-01-10 12:00:00,2024-01-10 15:00:00,2024-01-13 23:00:00,Peshawar,Sukkur,83.02,Documents,Economy,Air,2220.05,Delayed,Operational,3,3.0,4,0,1,10,12,15,1,1,0,0
DAW00229,2024-01-10 13:00:00,2024-01-10 17:00:00,2024-01-14 09:00:00,Lahore,Lahore,19.44,Parcel,Economy,Bus,4852.43,Delivered,None,3,4.0,4,0,1,10,13,17,0,1,1,1
DAW00230,2024-01-10 14:00:00,2024-01-10 16:00:00,2024-01-13 12:00:00,Sukkur,Islamabad,91.76,Parcel,Economy,Bus,469.18,Delayed,Operational,2,2.0,4,0,1,10,14,16,1,1,0,1
DAW00231,2024-01-10 15:00:00,2024-01-10 16:00:00,2024-01-14 13:00:00,Quetta,Hyderabad,55.58,Documents,Economy,Ground,3038.86,Delivered,None,3,1.0,4,0,1,10,15,16,1,1,0,0
DAW00232,2024-01-10 16:00:00,2024-01-10 20:00:00,2024-01-13 22:00:00,Quetta,Faisalabad,30.27,Cargo,Same Day,Bus,4319.89,Delayed,None,3,4.0,1,1,1,10,16,20,1,0,0,0
DAW00233,2024-01-10 17:00:00,2024-01-10 21:00:00,2024-01-13 03:00:00,Peshawar,Sukkur,43.37,Parcel,Overnight,Bus,2507.56,Delivered,None,2,4.0,1,1,1,10,17,21,1,0,0,0
DAW00234,2024-01-10 18:00:00,2024-01-10 19:00:00,2024-01-13 03:00:00,Rawalpindi,Rawalpindi,31.56,Parcel,Economy,Bus,214.22,Delivered,None,2,1.0,4,0,1,10,18,19,0,0,0,0
DAW00235,2024-01-10 19:00:00,2024-01-10 21:00:00,2024-01-15 13:00:00,Lahore,Karachi,72.65,Parcel,Express,Bus,1365.45,Delivered,Operational,4,2.0,2,1,1,10,19,21,1,0,1,1
DAW00236,2024-01-10 20:00:00,2024-01-10 21:00:00,2024-01-13 09:00:00,Islamabad,Rawalpindi,79.73,Documents,Express,Ground,1754.09,Delivered,None,2,1.0,2,0,1,10,20,21,1,0,1,0
DAW00237,2024-01-10 21:00:00,2024-01-11 01:00:00,2024-01-13 06:00:00,Multan,Multan,83.38,Parcel,Economy,Bus,4836.77,Delayed,Traffic,2,4.0,4,0,1,10,21,1,0,0,0,0
DAW00238,2024-01-10 22:00:00,2024-01-11 03:00:00,2024-01-12 22:00:00,Faisalabad,Faisalabad,98.58,Documents,Economy,Air,4576.51,Delayed,Weather,1,5.0,4,0,1,10,22,3,0,0,0,0
DAW00239,2024-01-10 23:00:00,2024-01-11 04:00:00,2024-01-13 03:00:00,Quetta,Karachi,79.23,Documents,Overnight,Bus,4756.02,Delivered,None,1,5.0,1,0,1,10,23,4,1,0,0,1
DAW00240,2024-01-11 00:00:00,2024-01-11 03:00:00,2024-01-13 19:00:00,Multan,Rawalpindi,60.34,Cargo,Same Day,Ground,4163.64,Delivered,Weather,2,3.0,1,1,1,11,0,3,1,0,0,0
DAW00241,2024-01-11 01:00:00,2024-01-11 02:00:00,2024-01-13 08:00:00,Multan,Multan,34.25,Parcel,Same Day,Bus,1887.91,Delayed,None,2,1.0,1,1,1,11,1,2,0,0,0,0
DAW00242,2024-01-11 02:00:00,2024-01-11 03:00:00,2024-01-14 20:00:00,Karachi,Hyderabad,54.69,Parcel,Express,Bus,4548.21,Delayed,Traffic,3,1.0,2,1,1,11,2,3,1,0,1,0
DAW00243,2024-01-11 03:00:00,2024-01-11 06:00:00,2024-01-13 03:00:00,Rawalpindi,Hyderabad,4.59,Documents,Express,Bus,4912.09,Delivered,Mechanical,1,3.0,2,0,1,11,3,6,1,0,0,0
